User Id,Investment Id,Investment Status,Investment Round,Industry,Amount Invested
,45290,withdrawn,1201,Bienes raíces,"$50,000.00"
,45761,completed,1201,Bienes raíces,"$55,000.00"
174,41169,completed,1197,Productos de Consumo,"$5,000.00"
,42861,withdrawn,1212,Bienes raíces,"$5,000.00"
,44460,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
,45987,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
175,44893,completed,1238,Tecnología y comunicación,"$16,000.00"
176,42577,completed,1164,Servicios especializados,"$5,000.00"
,43689,completed,1212,Bienes raíces,"$8,000.00"
,43690,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
177,41424,completed,1197,Productos de Consumo,"$100,000.00"
178,40512,completed,1171,Infraestructura,"$5,000.00"
179,45498,completed,1201,Bienes raíces,"$8,000.00"
180,43873,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,45246,completed,1201,Bienes raíces,"$5,000.00"
,46165,completed,1239,Productos de Consumo,"$5,000.00"
181,42998,canceled_by_expiration,1164,Servicios especializados,"$12,000.00"
182,40880,completed,1197,Productos de Consumo,"$120,000.00"
183,43721,withdrawn,1212,Bienes raíces,"$100,000.00"
184,41573,completed,1197,Productos de Consumo,"$5,000.00"
185,46295,canceled_by_expiration,1201,Bienes raíces,"$16,000.00"
186,41453,completed,1197,Productos de Consumo,"$12,000.00"
,44574,withdrawn_by_choice,1238,Tecnología y comunicación,"$8,000.00"
187,40861,completed,1197,Productos de Consumo,"$5,500.00"
188,43220,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45167,completed,1201,Bienes raíces,"$5,750.00"
,45707,completed,1239,Productos de Consumo,"$5,000.00"
189,41104,completed,1197,Productos de Consumo,"$5,000.00"
190,45727,completed,1201,Bienes raíces,"$30,000.00"
191,41833,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,42413,completed,1164,Servicios especializados,"$8,000.00"
192,45299,canceled_by_profile,1201,Bienes raíces,"$5,000.00"
193,42113,completed,1164,Servicios especializados,"$5,000.00"
,42420,completed,1197,Productos de Consumo,"$5,000.00"
,42736,completed,1212,Bienes raíces,"$5,000.00"
,43302,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,46442,completed,1201,Bienes raíces,"$5,000.00"
194,44108,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
195,43597,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
,43598,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,43770,completed,1212,Bienes raíces,"$5,000.00"
196,42256,completed,1164,Servicios especializados,"$8,000.00"
197,45054,completed,1238,Tecnología y comunicación,"$5,000.00"
198,44910,completed,1238,Tecnología y comunicación,"$5,000.00"
199,43862,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
200,40720,completed,1171,Infraestructura,"$8,000.00"
,40789,completed,1197,Productos de Consumo,"$12,000.00"
,42678,withdrawn,1212,Bienes raíces,"$12,000.00"
,43581,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,45983,withdrawn,1239,Productos de Consumo,"$12,000.00"
201,41927,withdrawn,1164,Servicios especializados,"$9,200.00"
,44346,withdrawn,1238,Tecnología y comunicación,"$9,200.00"
202,44652,completed,1238,Tecnología y comunicación,"$12,000.00"
203,41788,completed,1197,Productos de Consumo,"$12,000.00"
,45393,withdrawn,1201,Bienes raíces,"$12,000.00"
204,41556,completed,1197,Productos de Consumo,"$5,000.00"
205,45310,withdrawn_by_choice,1201,Bienes raíces,"$8,000.00"
206,41810,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,41845,completed,1197,Productos de Consumo,"$5,000.00"
,43798,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,46602,canceled_by_expiration,1239,Productos de Consumo,"$8,000.00"
207,42221,withdrawn,1164,Servicios especializados,"$5,000.00"
208,46673,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
209,41395,completed,1197,Productos de Consumo,"$5,000.00"
210,41045,withdrawn,1197,Productos de Consumo,"$30,000.00"
211,41627,withdrawn,1197,Productos de Consumo,"$5,000.00"
,46102,canceled_by_profile,1201,Bienes raíces,"$16,000.00"
212,41185,completed,1197,Productos de Consumo,"$12,000.00"
,41949,completed,1164,Servicios especializados,"$12,000.00"
213,40957,completed,1197,Productos de Consumo,"$5,000.00"
,41999,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
,42686,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
,43151,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44378,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,45590,withdrawn_by_choice,1239,Productos de Consumo,"$5,500.00"
214,43272,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44238,canceled_by_expiration,1232,Bienes raíces,"$5,000.00"
,45185,withdrawn_by_choice,1201,Bienes raíces,"$12,000.00"
,45190,withdrawn,1201,Bienes raíces,"$13,800.00"
215,42780,completed,1212,Bienes raíces,"$5,000.00"
,43884,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44734,canceled_by_profile,1238,Tecnología y comunicación,"$5,750.00"
216,46279,completed,1239,Productos de Consumo,"$5,000.00"
217,42960,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
218,42282,completed,1197,Productos de Consumo,"$8,000.00"
219,46035,withdrawn,1239,Productos de Consumo,"$5,000.00"
,46625,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
220,41916,withdrawn_by_choice,1164,Servicios especializados,"$12,000.00"
,43934,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
221,41442,withdrawn,1197,Productos de Consumo,"$12,000.00"
,46109,withdrawn,1239,Productos de Consumo,"$12,000.00"
,46556,canceled_by_expiration,1239,Productos de Consumo,"$12,000.00"
222,41829,completed,1197,Productos de Consumo,"$30,000.00"
223,43685,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
224,46473,canceled_by_profile,1201,Bienes raíces,"$5,000.00"
225,43878,withdrawn_by_choice,1206,Tecnología y comunicación,"$8,000.00"
,44034,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
226,41969,completed,1164,Servicios especializados,"$5,000.00"
,46296,completed,1201,Bienes raíces,"$8,000.00"
227,43956,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44526,completed,1238,Tecnología y comunicación,"$5,000.00"
228,46450,canceled_by_expiration,1201,Bienes raíces,"$12,000.00"
,46487,completed,1201,Bienes raíces,"$12,000.00"
,46497,completed,1239,Productos de Consumo,"$12,000.00"
229,43239,completed,1164,Servicios especializados,"$5,000.00"
230,43570,completed,1212,Bienes raíces,"$5,000.00"
,43571,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
231,41725,canceled_by_expiration,1197,Productos de Consumo,"$8,000.00"
,45759,withdrawn_by_choice,1239,Productos de Consumo,"$17,000.00"
,46353,completed,1239,Productos de Consumo,"$19,200.00"
232,41659,completed,1197,Productos de Consumo,"$5,000.00"
,43794,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44919,completed,1238,Tecnología y comunicación,"$5,000.00"
,45254,completed,1201,Bienes raíces,"$8,000.00"
233,43816,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
234,42080,completed,1164,Servicios especializados,"$5,000.00"
,43699,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
235,45333,completed,1201,Bienes raíces,"$12,000.00"
236,40875,completed,1197,Productos de Consumo,"$30,000.00"
,42574,completed,1164,Servicios especializados,"$20,000.00"
,45630,completed,1239,Productos de Consumo,"$22,000.00"
237,45256,withdrawn_by_choice,1201,Bienes raíces,"$8,000.00"
,45395,completed,1201,Bienes raíces,"$12,000.00"
238,41977,completed,1164,Servicios especializados,"$26,400.00"
239,41129,completed,1197,Productos de Consumo,"$5,000.00"
,42309,completed,1164,Servicios especializados,"$5,000.00"
240,40661,completed,1171,Infraestructura,"$5,000.00"
,41350,completed,1197,Productos de Consumo,"$12,000.00"
,44056,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,45353,withdrawn,1201,Bienes raíces,"$12,000.00"
241,40947,completed,1197,Productos de Consumo,"$10,000.00"
242,43947,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
243,42626,completed,1164,Servicios especializados,"$5,000.00"
244,40804,completed,1197,Productos de Consumo,"$17,600.00"
,45011,completed,1238,Tecnología y comunicación,"$5,750.00"
,45653,withdrawn_by_choice,1239,Productos de Consumo,"$20,000.00"
,46588,completed,1239,Productos de Consumo,"$24,000.00"
245,42160,withdrawn_by_choice,1164,Servicios especializados,"$50,000.00"
246,41975,completed,1164,Servicios especializados,"$25,600.00"
,43074,canceled_by_failed_round,1206,Tecnología y comunicación,"$9,200.00"
,44326,completed,1238,Tecnología y comunicación,"$13,800.00"
247,42835,withdrawn,1212,Bienes raíces,"$40,000.00"
248,42623,completed,1164,Servicios especializados,"$5,000.00"
249,45494,completed,1201,Bienes raíces,"$12,750.00"
250,44299,completed,1238,Tecnología y comunicación,"$5,000.00"
,45159,withdrawn_by_choice,1201,Bienes raíces,"$5,750.00"
,46179,completed,1239,Productos de Consumo,"$5,000.00"
251,42129,withdrawn,1164,Servicios especializados,"$5,000.00"
252,41972,completed,1164,Servicios especializados,"$20,000.00"
,42713,completed,1212,Bienes raíces,"$15,000.00"
,43182,canceled_by_failed_round,1206,Tecnología y comunicación,"$22,000.00"
,44361,withdrawn_by_choice,1238,Tecnología y comunicación,"$20,000.00"
,44726,completed,1238,Tecnología y comunicación,"$23,000.00"
253,42722,withdrawn_by_choice,1212,Bienes raíces,"$10,000.00"
,43224,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
,44300,withdrawn_by_choice,1238,Tecnología y comunicación,"$8,000.00"
,44776,withdrawn,1238,Tecnología y comunicación,"$9,200.00"
254,42911,completed,1164,Servicios especializados,"$5,000.00"
,42912,withdrawn,1212,Bienes raíces,"$12,000.00"
255,44690,canceled_by_profile,1238,Tecnología y comunicación,"$20,000.00"
256,40829,withdrawn_by_choice,1197,Productos de Consumo,"$12,000.00"
257,41603,completed,1197,Productos de Consumo,"$13,000.00"
,45873,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
,46171,withdrawn_by_choice,1239,Productos de Consumo,"$8,000.00"
,46201,withdrawn,1239,Productos de Consumo,"$5,000.00"
258,41497,completed,1197,Productos de Consumo,"$5,000.00"
259,41238,completed,1197,Productos de Consumo,"$10,000.00"
,42048,withdrawn_by_choice,1164,Servicios especializados,"$8,000.00"
,42553,completed,1164,Servicios especializados,"$5,000.00"
,43185,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,43218,completed,1212,Bienes raíces,"$10,000.00"
,44962,completed,1238,Tecnología y comunicación,"$5,000.00"
,45471,completed,1201,Bienes raíces,"$10,000.00"
260,42661,completed,1164,Servicios especializados,"$12,000.00"
261,41327,completed,1197,Productos de Consumo,"$5,000.00"
,45481,completed,1201,Bienes raíces,"$5,000.00"
262,40734,withdrawn_by_choice,1171,Infraestructura,"$5,000.00"
,42594,completed,1164,Servicios especializados,"$5,000.00"
,43210,canceled_by_failed_round,1206,Tecnología y comunicación,"$11,000.00"
,43230,completed,1212,Bienes raíces,"$5,000.00"
,44804,completed,1238,Tecnología y comunicación,"$5,000.00"
,45251,withdrawn,1201,Bienes raíces,"$5,000.00"
,46316,canceled_by_expiration,1201,Bienes raíces,"$9,600.00"
,46400,completed,1201,Bienes raíces,"$6,000.00"
263,45407,withdrawn,1201,Bienes raíces,"$5,000.00"
264,40542,withdrawn_by_choice,1171,Infraestructura,"$5,000.00"
,40571,completed,1171,Infraestructura,"$5,000.00"
,40990,completed,1197,Productos de Consumo,"$10,000.00"
,41960,completed,1164,Servicios especializados,"$11,000.00"
,42769,withdrawn,1212,Bienes raíces,"$5,000.00"
,43149,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44511,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,44826,completed,1238,Tecnología y comunicación,"$5,500.00"
265,45296,completed,1201,Bienes raíces,"$5,000.00"
266,40617,completed,1171,Infraestructura,"$5,000.00"
,42581,completed,1164,Servicios especializados,"$5,000.00"
,44877,completed,1238,Tecnología y comunicación,"$8,000.00"
267,42744,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
268,44692,canceled_by_profile,1238,Tecnología y comunicación,"$5,000.00"
269,43657,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
270,42617,withdrawn,1164,Servicios especializados,"$5,000.00"
271,41201,completed,1197,Productos de Consumo,"$5,000.00"
,43136,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,43215,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,43311,completed,1164,Servicios especializados,"$5,000.00"
272,42745,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
273,45327,completed,1201,Bienes raíces,"$25,000.00"
274,44163,canceled_by_failed_round,1206,Tecnología y comunicación,"$100,000.00"
,46465,canceled_by_expiration,1201,Bienes raíces,"$100,000.00"
,46474,canceled_by_expiration,1201,Bienes raíces,"$100,000.00"
275,41576,withdrawn,1197,Productos de Consumo,"$5,000.00"
,42437,completed,1164,Servicios especializados,"$5,000.00"
276,43125,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,43133,completed,1164,Servicios especializados,"$5,000.00"
,44285,withdrawn_by_choice,1238,Tecnología y comunicación,"$8,000.00"
,44747,withdrawn,1238,Tecnología y comunicación,"$13,800.00"
277,42783,withdrawn,1212,Bienes raíces,"$5,000.00"
278,42510,completed,1164,Servicios especializados,"$5,000.00"
279,41264,completed,1197,Productos de Consumo,"$5,000.00"
,42323,withdrawn,1164,Servicios especializados,"$20,500.00"
,42633,canceled_by_expiration,1164,Servicios especializados,"$22,000.00"
,42662,completed,1164,Servicios especializados,"$22,000.00"
280,43066,completed,1164,Servicios especializados,"$8,000.00"
281,40505,withdrawn,1171,Infraestructura,"$5,000.00"
,41031,completed,1197,Productos de Consumo,"$8,000.00"
282,40755,completed,1171,Infraestructura,"$8,000.00"
283,41242,completed,1197,Productos de Consumo,"$30,000.00"
,41996,completed,1164,Servicios especializados,"$60,000.00"
,45459,completed,1201,Bienes raíces,"$50,000.00"
284,41778,completed,1197,Productos de Consumo,"$8,000.00"
,42571,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
,42572,completed,1164,Servicios especializados,"$8,000.00"
,43618,withdrawn_by_choice,1206,Tecnología y comunicación,"$24,000.00"
,44176,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,45523,completed,1201,Bienes raíces,"$12,000.00"
285,42086,completed,1164,Servicios especializados,"$20,000.00"
286,42098,withdrawn,1164,Servicios especializados,"$5,000.00"
,43540,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44201,canceled_by_expiration,1226,Bienes raíces,"$5,000.00"
287,42415,completed,1197,Productos de Consumo,"$12,000.00"
288,40794,withdrawn,1197,Productos de Consumo,"$25,000.00"
,41752,canceled_by_expiration,1197,Productos de Consumo,"$25,000.00"
,42694,completed,1212,Bienes raíces,"$15,000.00"
289,43577,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45515,completed,1201,Bienes raíces,"$8,000.00"
290,41143,completed,1197,Productos de Consumo,"$30,000.00"
291,42849,withdrawn_by_choice,1212,Bienes raíces,"$25,000.00"
,42884,completed,1164,Servicios especializados,"$25,000.00"
292,46180,withdrawn,1239,Productos de Consumo,"$8,000.00"
293,43195,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44719,completed,1238,Tecnología y comunicación,"$9,200.00"
294,45420,completed,1201,Bienes raíces,"$5,000.00"
295,43137,completed,1212,Bienes raíces,"$8,000.00"
296,41150,withdrawn,1197,Productos de Consumo,"$5,000.00"
297,43486,completed,1164,Servicios especializados,"$22,000.00"
298,44078,completed,1226,Bienes raíces,"$5,000.00"
299,42337,withdrawn,1164,Servicios especializados,"$20,000.00"
,44515,withdrawn,1238,Tecnología y comunicación,"$25,000.00"
300,41173,completed,1197,Productos de Consumo,"$17,000.00"
,42242,withdrawn,1164,Servicios especializados,"$12,000.00"
,44186,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44505,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
301,43716,completed,1212,Bienes raíces,"$12,000.00"
302,42552,completed,1164,Servicios especializados,"$8,000.00"
303,41643,withdrawn,1197,Productos de Consumo,"$5,000.00"
,43301,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44779,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,750.00"
304,40923,completed,1197,Productos de Consumo,"$5,000.00"
,42139,completed,1164,Servicios especializados,"$5,000.00"
,42996,withdrawn,1212,Bienes raíces,"$8,000.00"
,44203,completed,1226,Bienes raíces,"$5,000.00"
305,40716,completed,1171,Infraestructura,"$8,000.00"
,40909,completed,1197,Productos de Consumo,"$5,000.00"
,42035,withdrawn_by_choice,1164,Servicios especializados,"$8,000.00"
,43576,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
